playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8475637,Bobby Butler,R,FLA,1987-04-26,189.0,"6' 0""",USA,R,26,R
8476769,Bobby Farnham,R,MTL,1989-01-21,190.0,"5' 10""",USA,L,44,R
8447958,Bobby Holik,C,N.J,1971-01-01,230.0,"6' 4""",CZE,R,16,C
8482259,Bobby McMann,C,TOR,1996-06-15,208.0,"6' 2""",CAN,L,74,C
8472365,Bobby Robins,R,BOS,1981-10-17,220.0,"6' 1""",USA,R,64,R
8471676,Bobby Ryan,R,DET,1987-03-17,209.0,"6' 2""",USA,R,9,R
8473610,Bobby Sanguinetti,D,CAR,1988-02-29,188.0,"6' 3""",USA,R,24,D
8480955,Bogdan Kiselevich,D,FLA,1990-02-14,202.0,"6' 0""",RUS,L,55,D
8477410,Bogdan Yakimov,C,EDM,,,,,,,
8478147,Bokondji Imama,L,ARI,1996-08-03,221.0,"6' 1""",CAN,L,15,L
8476922,Boo Nieves,C,NYR,1994-01-23,210.0,"6' 3""",USA,L,24,C
8476432,Boone Jenner,C,CBJ,1993-06-15,206.0,"6' 2""",CAN,L,38,C
8479383,Boris Katchouk,L,CHI,1998-06-18,206.0,"6' 2""",CAN,L,13,L
8471223,Boris Valabik,D,ATL,1986-02-14,255.0,"6' 7""",SVK,L,3,D
8477916,Borna Rendulic,R,VAN,1992-03-25,200.0,"6' 2""",HRV,R,71,R
8481524,Bowen Byram,D,COL,2001-06-13,190.0,"6' 1""",CAN,L,4,D
8464960,Boyd Devereaux,C,TOR,1978-04-16,195.0,"6' 2""",CAN,L,22,C
8470159,Boyd Gordon,C,PHI,1983-10-19,200.0,"6' 0""",CAN,R,27,C
8465028,Boyd Kane,L,WSH,1978-04-18,229.0,"6' 2""",CAN,L,34,L
8471996,Bracken Kearns,C,NYI,,,,,,,
8468504,Brad Boyes,R,TOR,1982-04-17,199.0,"6' 0""",CAN,R,28,R
8476779,Brad Hunt,D,COL,1988-08-24,187.0,"5' 9""",CAN,L,77,D
8460580,Brad Lukowich,D,DAL,1976-08-12,191.0,"6' 1""",CAN,L,47,D
8474089,Brad Malone,C,EDM,1989-05-20,217.0,"6' 2""",CAN,L,24,C
8473419,Brad Marchand,L,BOS,1988-05-11,181.0,"5' 9""",CAN,L,63,L
8457261,Brad May,L,DET,1971-11-29,213.0,"6' 1""",CAN,L,24,L
8473927,Brad Mills,C,CHI,1983-05-03,195.0,"6' 0""",CAN,R,51,C
8467389,Brad Richards,C,DET,1980-05-02,199.0,"6' 0""",CAN,L,17,C
8470755,Brad Richardson,R,VAN,1985-02-04,190.0,"6' 0""",CAN,L,15,C
8471521,Brad Staubitz,R,ANA,1984-07-28,207.0,"6' 1""",CAN,R,25,R
8467331,Brad Stuart,D,COL,1979-11-06,215.0,"6' 2""",CAN,L,17,D
8475097,Brad Thiessen,G,PIT,1986-03-19,180.0,"6' 0""",CAN,L,35,G
8468515,Brad Winchester,L,S.J,1981-03-01,230.0,"6' 5""",USA,L,15,L
8474651,Braden Holtby,G,DAL,1989-09-16,211.0,"6' 2""",CAN,L,70,G
8482073,Braden Schneider,D,NYR,2001-09-20,202.0,"6' 2""",CAN,R,45,D
8477041,Brady Austin,D,BUF,1993-06-16,230.0,"6' 4""",CAN,L,67,D
8481442,Brady Keeper,D,FLA,1996-06-05,194.0,"6' 2""",CAN,R,25,D
8476869,Brady Skjei,D,CAR,1994-03-26,214.0,"6' 3""",USA,L,76,D
8480801,Brady Tkachuk,L,OTT,1999-09-16,196.0,"6' 3""",USA,L,7,L
8477631,Brandon Baddock,L,MTL,1995-03-29,218.0,"6' 3""",CAN,L,81,L
8482061,Brandon Biro,L,BUF,1998-03-11,170.0,"5' 11""",CAN,L,46,L
8469666,Brandon Bochenski,R,T.B,1982-04-04,195.0,"6' 1""",USA,R,27,R
8475650,Brandon Bollig,L,CGY,1987-01-31,220.0,"6' 2""",USA,L,52,L
8478443,Brandon Carlo,D,BOS,1996-11-26,212.0,"6' 5""",USA,R,25,D
8475869,Brandon Davidson,D,BUF,1991-08-21,208.0,"6' 2""",CAN,L,22,D
8476214,Brandon DeFazio,L,VAN,1988-09-13,199.0,"6' 2""",CAN,L,43,L
8471273,Brandon Dubinsky,C,CBJ,1986-04-29,205.0,"6' 2""",USA,L,17,C
8479520,Brandon Duhaime,R,MIN,1997-05-22,200.0,"6' 2""",USA,L,21,R
8479330,Brandon Gignac,C,N.J,,,,,,,
8475759,Brandon Gormley,D,COL,,,,,,,
8479542,Brandon Hagel,L,TBL,1998-08-27,174.0,"5' 11""",CAN,L,38,L
8477990,Brandon Halverson,G,NYR,1996-03-29,210.0,"6' 4""",USA,L,75,G
8475295,Brandon Kozun,R,TOR,1990-03-08,167.0,"5' 8""",USA,R,67,R
8475430,Brandon Manning,D,EDM,1990-06-04,205.0,"6' 1""",CAN,L,23,D
8474850,Brandon Mashinter,L,CHI,1988-09-20,212.0,"6' 4""",CAN,L,53,L
8474646,Brandon McMillan,L,VAN,1990-03-22,190.0,"5' 11""",CAN,L,21,L
8477986,Brandon Montour,D,FLA,1994-04-11,193.0,"6' 0""",CAN,R,26,D
8475204,Brandon Pirri,C,CHI,1991-04-10,186.0,"6' 0""",CAN,L,73,C
8471283,Brandon Prust,L,VAN,1984-03-16,195.0,"6' 0""",CAN,L,9,L
8476438,Brandon Saad,L,STL,1992-10-27,206.0,"6' 1""",USA,L,20,L
8469755,Brandon Segal,R,NYR,1983-07-12,215.0,"6' 2""",CAN,R,24,R
8474091,Brandon Sutter,C,VAN,1989-02-14,190.0,"6' 3""",CAN,R,20,C
8479293,Brandon Tanev,L,SEA,1991-12-31,180.0,"6' 0""",CAN,L,13,L
8471450,Brandon Yip,R,ARI,1985-04-25,198.0,"6' 1""",CAN,R,32,R
8482730,Brandt Clarke,D,LAK,2003-02-09,185.0,"6' 2""",CAN,R,92,D
8475638,Brayden Irwin,C,TOR,1987-03-24,215.0,"6' 5""",CAN,R,44,C
8475188,Brayden McNabb,D,VGK,1991-01-21,212.0,"6' 4""",CAN,L,3,D
8481167,Brayden Pachal,D,VGK,1999-08-23,204.0,"6' 1""",CAN,R,94,D
8478010,Brayden Point,C,TBL,1996-03-13,166.0,"5' 10""",CAN,R,21,C
8475170,Brayden Schenn,C,STL,1991-08-22,200.0,"6' 1""",CAN,L,10,C
8481530,Brayden Tracey,L,ANA,2001-05-28,177.0,"6' 0""",CAN,L,56,L
8470601,Braydon Coburn,D,NYI,1985-02-27,223.0,"6' 5""",CAN,L,55,D
8469516,Brendan Bell,D,NYR,1983-03-31,205.0,"6' 2""",CAN,L,39,D
8475848,Brendan Gallagher,R,MTL,1992-05-06,184.0,"5' 9""",CAN,R,11,R
8476867,Brendan Gaunce,C,CBJ,1994-03-25,217.0,"6' 2""",CAN,L,50,C
8478425,Brendan Guhle,D,ANA,1997-07-29,196.0,"6' 2""",CAN,L,45,D
8476894,Brendan Leipsic,L,WSH,1994-05-19,179.0,"5' 10""",CAN,L,14,L
8477962,Brendan Lemieux,L,PHI,1996-03-15,210.0,"6' 1""",USA,L,48,L
8471705,Brendan Mikkelson,D,T.B,1987-06-22,210.0,"6' 3""",CAN,L,24,D
8459461,Brendan Morrison,C,CHI,1975-08-15,176.0,"5' 11""",CAN,L,17,C
8477943,Brendan Perlini,L,EDM,1996-04-27,211.0,"6' 3""",GBR,L,11,L
8475896,Brendan Ranford,L,DAL,,,,,,,
8451302,Brendan Shanahan,L,N.J,1969-01-23,220.0,"6' 3""",CAN,R,14,L
8475996,Brendan Shinnimin,C,ARI,1991-01-07,185.0,"5' 10""",CAN,L,39,C
8474090,Brendan Smith,D,NJD,1989-02-08,195.0,"6' 2""",CAN,L,42,D
8459433,Brendan Witt,D,NYI,1975-02-20,223.0,"6' 2""",CAN,L,32,D
8476944,Brendan Woods,L,CAR,1992-06-11,210.0,"6' 4""",CAN,L,56,L
8475455,Brenden Dillon,D,WPG,1990-11-13,225.0,"6' 4""",CAN,L,4,D
8466160,Brenden Morrow,L,T.B,1979-01-16,212.0,"5' 11""",CAN,L,10,L
8475641,Brendon Nash,D,MTL,1987-03-31,210.0,"6' 3""",CAN,L,47,D
8479734,Brennan Menell,D,MIN,1997-05-24,177.0,"5' 11""",USA,R,61,D
8470613,Brent Burns,D,CAR,1985-03-09,230.0,"6' 5""",CAN,R,88,D
8462161,Brent Johnson,G,PIT,1977-03-12,199.0,"6' 3""",USA,L,1,G
8468489,Brent Krahn,G,DAL,1982-04-02,232.0,"6' 4""",CAN,L,41,G
8474698,Brent Regner,D,FLA,1989-05-17,189.0,"5' 11""",CAN,R,22,D
8470607,Brent Seabrook,D,CHI,1985-04-20,220.0,"6' 3""",CAN,R,7,D
8462176,Brent Sopel,D,MTL,1977-01-07,205.0,"6' 2""",CAN,R,55,D
8456547,Bret Hedican,D,ANA,1970-08-10,210.0,"6' 2""",USA,L,3,D
8474135,Brett Bellemore,D,CAR,1988-06-25,225.0,"6' 4""",CAN,R,73,D
8475757,Brett Bulmer,R,MIN,1992-04-26,212.0,"6' 4""",CAN,R,54,R
8471321,Brett Carson,D,CGY,1985-11-29,210.0,"6' 4""",CAN,R,3,D
8465122,Brett Clark,D,MIN,1976-12-23,194.0,"6' 0""",CAN,L,5,D
8475792,Brett Connolly,R,CHI,1992-05-02,195.0,"6' 3""",CAN,R,10,R
8471978,Brett Festerling,D,WPG,1986-03-03,210.0,"6' 1""",CAN,L,53,D
8474236,Brett Gallant,L,NYI,1988-12-28,191.0,"6' 0""",CAN,L,56,L
8479353,Brett Howden,C,VGK,1998-03-29,195.0,"6' 3""",CAN,L,21,C
8476967,Brett Kulak,D,EDM,1994-01-06,187.0,"6' 2""",CAN,L,17,D
8481517,Brett Leason,R,ANA,1999-04-30,218.0,"6' 5""",CAN,R,49,R
8471187,Brett Lebda,D,CBJ,1982-01-15,195.0,"5' 9""",USA,L,23,D
8478004,Brett Lernout,D,MTL,1995-09-24,214.0,"6' 4""",CAN,R,36,D
8474050,Brett MacLean,L,WPG,1988-12-24,201.0,"6' 2""",CAN,R,39,L
8465968,Brett McLean,C,FLA,1978-08-14,184.0,"5' 11""",CAN,L,23,C
8479419,Brett Murray,L,BUF,1998-07-20,228.0,"6' 5""",CAN,L,57,L
8477488,Brett Pesce,D,CAR,1994-11-15,206.0,"6' 3""",USA,R,22,D
8476439,Brett Ritchie,R,CGY,1993-07-01,220.0,"6' 4""",CAN,R,25,R
8478881,Brett Seney,L,CHI,1996-02-28,156.0,"5' 9""",CAN,L,43,L
8470119,Brett Skinner,D,NYI,1983-06-28,183.0,"6' 1""",CAN,L,3,D
8470737,Brett Sterling,L,STL,1984-04-24,175.0,"5' 7""",USA,L,29,L
8471840,Brett Sutter,L,MIN,1987-06-02,200.0,"6' 0""",CAN,L,27,L
8462052,Brian Boucher,G,PHI,1977-01-02,200.0,"6' 2""",USA,L,33,G
8470619,Brian Boyle,C,PIT,1984-12-18,245.0,"6' 6""",USA,L,11,C
8466285,Brian Campbell,D,CHI,1979-05-23,192.0,"5' 10""",CAN,L,51,D
8475208,Brian Dumoulin,D,PIT,1991-09-06,207.0,"6' 4""",USA,L,8,D
8470880,Brian Elliott,G,TBL,1985-04-09,209.0,"6' 2""",CAN,L,37,G
8468599,Brian Fahey,D,WSH,1981-03-02,216.0,"6' 1""",USA,R,44,D
8476363,Brian Ferlin,R,BOS,1992-06-03,213.0,"6' 2""",USA,R,51,R
8476808,Brian Flynn,C,MTL,1988-07-26,183.0,"6' 1""",USA,R,32,C
8471822,Brian Foster,G,FLA,1987-02-04,185.0,"6' 2""",USA,L,33,G
8476207,Brian Gibbons,C,CAR,1988-02-26,175.0,"5' 8""",USA,L,23,C
8467407,Brian Gionta,R,BOS,1979-01-18,178.0,"5' 7""",USA,R,12,R
8474873,Brian Lashoff,D,DET,1990-07-16,219.0,"6' 3""",USA,L,32,D
8471683,Brian Lee,D,T.B,1987-03-26,200.0,"6' 3""",USA,R,15,D
8467977,Brian McGrattan,R,CGY,1981-09-02,235.0,"6' 4""",CAN,R,40,R
8476772,Brian O'Neill,R,N.J,1988-06-01,175.0,"5' 9""",USA,L,18,R
8477314,Brian Pinho,C,WSH,1995-05-11,190.0,"6' 1""",USA,R,64,C
8468427,Brian Pothier,D,CAR,1977-04-15,204.0,"6' 0""",USA,L,5,D
8467856,Brian Rafalski,D,DET,1973-09-28,194.0,"5' 10""",USA,R,28,D
8458525,Brian Rolston,R,BOS,1973-02-21,215.0,"6' 2""",USA,L,12,R
8471803,Brian Salcido,D,ANA,1985-04-14,188.0,"6' 2""",USA,L,55,D
8473565,Brian Strait,D,WPG,,,,,,,
8468506,Brian Sutherby,C,DAL,1982-03-01,208.0,"6' 2""",CAN,L,20,C
8465113,Brian Willsie,R,WSH,1978-03-16,202.0,"6' 1""",CAN,R,21,R
8482369,Brinson Pasichnuk,D,S.J,1997-11-24,205.0,"6' 0""",CAN,L,50,D
8478444,Brock Boeser,R,VAN,1997-02-25,208.0,"6' 1""",USA,R,6,R
8476934,Brock McGinn,L,PIT,1994-02-02,187.0,"6' 0""",CAN,L,23,L
8475754,Brock Nelson,C,NYI,1991-10-15,212.0,"6' 3""",USA,L,29,C
8474436,Brock Trotter,L,MTL,1987-01-16,180.0,"5' 10""",CAN,R,59,L
8471728,Brodie Dupont,L,NYR,1987-02-17,210.0,"6' 2""",CAN,L,40,L
8475980,Brody Sutter,C,CAR,1991-09-26,203.0,"6' 5""",CAN,R,48,C
8481479,Brogan Rafferty,D,VAN,,,,,,,
8469639,Brooks Laich,C,L.A,1983-06-23,200.0,"6' 2""",CAN,L,25,C
8468498,Brooks Orpik,D,WSH,1980-09-26,217.0,"6' 3""",USA,L,44,D
8470774,Bruno Gervais,D,PHI,1984-10-03,200.0,"6' 1""",CAN,R,27,D
8467332,Bryan Allen,D,MTL,1980-08-21,223.0,"6' 5""",CAN,L,6,D
8471254,Bryan Bickell,L,CAR,1986-03-09,223.0,"6' 4""",CAN,L,29,L
8459406,Bryan Helmer,D,WSH,1972-07-15,208.0,"6' 2""",CAN,R,43,D
8474516,Bryan Lerg,C,S.J,1986-01-20,175.0,"5' 10""",USA,L,11,C
8473412,Bryan Little,C,WPG,1987-11-12,191.0,"6' 0""",CAN,R,18,C
8459462,Bryan McCabe,D,NYR,1975-06-08,223.0,"6' 2""",CAN,L,28,D
8470988,Bryan Rodney,D,EDM,1984-04-22,195.0,"6' 0""",CAN,R,33,D
8475810,Bryan Rust,R,PIT,1992-05-11,192.0,"5' 11""",USA,R,17,R
8481815,Bryce Kindopp,R,ANA,1999-06-14,185.0,"6' 1""",CAN,R,57,R
8460626,Bryce Salvador,D,N.J,1976-02-11,215.0,"6' 3""",CAN,L,24,D
8477847,Bryce Van Brabant,L,CGY,1991-11-12,207.0,"6' 3""",CAN,L,48,L
8473431,Bud Holloway,C,MTL,1988-03-01,194.0,"6' 0""",CAN,R,52,C
8477210,Buddy Robinson,R,CHI,1991-09-30,232.0,"6' 6""",USA,R,53,R
8470700,Byron Bitz,R,VAN,1984-07-21,215.0,"6' 5""",CAN,R,34,R
8475278,Byron Froese,C,VGK,1991-03-12,202.0,"6' 1""",CAN,R,42,C
8480083,C.J. Smith,L,CAR,1994-12-01,181.0,"5' 11""",USA,L,49,L
8478058,CJ Suess,L,SJS,1994-03-17,190.0,"5' 11""",USA,L,73,L
8474029,Cade Fairchild,D,STL,1989-01-15,190.0,"5' 11""",USA,L,82,D
8473504,Cal Clutterbuck,R,NYI,1987-11-18,216.0,"5' 11""",CAN,R,15,R
8479984,Cal Foote,D,NSH,1998-12-13,227.0,"6' 4""",USA,R,52,D
8471811,Cal O'Reilly,C,MIN,1986-09-30,188.0,"6' 0""",CAN,L,21,C
8477361,Cal Petersen,G,LAK,1994-10-19,185.0,"6' 1""",USA,R,40,G
8479985,Cale Fleury,D,SEA,1998-11-19,205.0,"6' 1""",CAN,R,20,D
8480069,Cale Makar,D,COL,1998-10-30,187.0,"5' 11""",CAN,R,8,D
8478452,Caleb Jones,D,CHI,1997-06-06,194.0,"6' 1""",USA,L,82,D
8480884,Calen Addison,D,MIN,2000-04-11,180.0,"5' 11""",CAN,R,59,D
8482250,Callahan Burke,C,COL,1997-03-19,183.0,"5' 10""",USA,R,68,C
8475714,Calle Jarnkrok,C,TOR,1991-09-25,186.0,"5' 11""",SWE,R,19,C
8480157,Calle Rosen,D,STL,1994-02-02,186.0,"6' 1""",SWE,L,48,D
8476763,Calvin Heeter,G,PHI,1988-11-02,195.0,"6' 4""",USA,L,33,G
8475717,Calvin Pickard,G,DET,1992-04-15,207.0,"6' 1""",CAN,L,30,G
8479557,Calvin Thurkauf,C,CBJ,1997-06-27,204.0,"6' 2""",CHE,L,48,C
8475177,Calvin de Haan,D,CAR,1991-05-09,195.0,"6' 1""",CAN,L,44,D
8474715,Cam Atkinson,R,PHI,1989-06-05,179.0,"5' 8""",USA,R,13,R
8471216,Cam Barker,D,VAN,1986-04-04,223.0,"6' 3""",CAN,L,18,D
8479341,Cam Dineen,D,ARI,1998-06-19,183.0,"5' 11""",USA,L,54,D
8475764,Cam Fowler,D,ANA,1991-12-05,206.0,"6' 2""",USA,L,4,D
8470123,Cam Janssen,R,N.J,1984-04-15,215.0,"6' 0""",USA,R,25,R
8469733,Cam Paddock,C,STL,1983-03-22,178.0,"6' 0""",CAN,R,65,C
8475660,Cam Talbot,G,OTT,1987-07-05,196.0,"6' 4""",CAN,L,33,G
8470320,Cam Ward,G,CHI,1984-02-29,194.0,"6' 1""",CAN,L,30,G
8481546,Cam York,D,PHI,2001-01-05,175.0,"5' 11""",USA,L,45,D
8474611,Cameron Gaunce,D,T.B,1990-03-19,204.0,"6' 2""",CAN,L,33,D
8480858,Cameron Hillis,C,MTL,2000-06-24,175.0,"5' 9""",CAN,R,88,C
8478888,Cameron Hughes,C,BOS,1996-10-09,160.0,"5' 11""",CAN,L,53,C
8476799,Cameron Schilling,D,WPG,1988-10-07,182.0,"6' 2""",USA,L,6,D
8471679,Carey Price,G,MTL,1987-08-16,215.0,"6' 3""",CAN,L,31,G
8477472,Carl Dahlstrom,D,TOR,1995-01-28,231.0,"6' 4""",SWE,L,63,D
8479336,Carl Grundstrom,R,LAK,1997-12-01,201.0,"6' 0""",SWE,L,38,R
8474125,Carl Gunnarsson,D,STL,1986-11-09,198.0,"6' 2""",SWE,L,4,D
8474176,Carl Hagelin,L,WSH,1988-08-23,186.0,"5' 11""",SWE,L,62,L
8475159,Carl Klingberg,L,WPG,,,,,,,
8473539,Carl Sneep,D,PIT,1987-11-05,210.0,"6' 4""",USA,R,44,D
8471262,Carl Soderberg,C,COL,1985-10-12,210.0,"6' 3""",SWE,L,34,C
8469470,Carlo Colaiacovo,D,BUF,1983-01-27,202.0,"6' 1""",CAN,L,25,D
8479358,Carsen Twarynski,L,PHI,1997-11-24,198.0,"6' 2""",CAN,L,81,L
8474077,Carson McMillan,R,MIN,1988-09-10,196.0,"6' 1""",CAN,R,45,R
8480292,Carson Meyer,R,CBJ,1997-08-18,184.0,"5' 11""",USA,R,55,R
8477369,Carson Soucy,D,SEA,1994-07-27,211.0,"6' 5""",CAN,L,60,D
8475154,Carter Ashton,R,TOR,1991-04-01,215.0,"6' 3""",CAN,L,37,R
8474844,Carter Bancks,L,CGY,1989-08-09,181.0,"5' 11""",CAN,L,46,L
8476211,Carter Camper,C,BOS,,,,,,,
8479394,Carter Hart,G,PHI,1998-08-13,181.0,"6' 2""",CAN,L,79,G
8475622,Carter Hutton,G,ARI,1985-12-19,198.0,"6' 0""",CAN,L,40,G
8477240,Carter Rowney,C,DET,1989-05-10,206.0,"6' 2""",CAN,R,24,R
8477409,Carter Verhaeghe,C,FLA,1995-08-14,177.0,"6' 1""",CAN,L,23,C
8478376,Casey Bailey,R,OTT,1991-10-27,195.0,"6' 3""",USA,R,37,R
8471282,Casey Borer,D,CAR,1985-07-28,205.0,"6' 2""",USA,L,55,D
8475231,Casey Cizikas,C,NYI,1991-02-27,195.0,"5' 11""",CAN,L,53,C
8479193,Casey DeSmith,G,PIT,1991-08-13,181.0,"6' 0""",USA,L,1,G
8479578,Casey Fitzgerald,D,FLA,1997-02-25,188.0,"5' 11""",USA,R,45,D
8479999,Casey Mittelstadt,C,BUF,1998-11-22,202.0,"6' 1""",USA,L,37,C
8479268,Casey Nelson,D,BUF,1992-07-18,185.0,"6' 1""",USA,R,8,D
8475602,Casey Wellman,C,WSH,1987-10-18,173.0,"6' 0""",USA,R,48,C
8480051,Cayden Primeau,G,MTL,1999-08-11,198.0,"6' 3""",USA,L,30,G
8476975,Cedric Paquette,C,MTL,1993-08-13,198.0,"6' 1""",CAN,L,13,C
8473638,Cedrick Desjardins,G,T.B,,,,,,,
8476827,Chad Billins,D,CGY,1989-05-26,180.0,"5' 10""",USA,L,41,D
8473434,Chad Johnson,G,ANA,1986-06-10,197.0,"6' 3""",CAN,L,1,G
8471411,Chad Kolarik,C,NYR,1986-01-26,178.0,"5' 11""",USA,R,25,C
8469812,Chad LaRose,R,CAR,1982-03-27,181.0,"5' 10""",USA,R,59,R
8471885,Chad Rau,C,MIN,1987-01-18,198.0,"5' 11""",USA,R,36,C
8477244,Chad Ruhwedel,D,PIT,1990-05-07,191.0,"5' 11""",USA,R,2,D
8476905,Chandler Stephenson,C,VGK,1994-04-22,203.0,"6' 0""",CAN,L,18,C
8476948,Charles Hudon,L,COL,1994-06-23,196.0,"5' 10""",CAN,L,54,L
8470370,Charles Linglet,L,EDM,1982-06-22,205.0,"6' 2""",CAN,L,36,L
8475745,Charlie Coyle,C,BOS,1992-03-02,220.0,"6' 3""",USA,R,3,C
8479292,Charlie Lindgren,G,WSH,1993-12-18,182.0,"6' 1""",USA,R,39,G
8479325,Charlie McAvoy,D,BOS,1997-12-21,208.0,"6' 0""",USA,R,73,D
8476322,Chase Balisy,C,FLA,1992-02-02,179.0,"5' 11""",USA,L,23,C
8478029,Chase De Leo,C,ANA,1995-10-25,179.0,"5' 9""",USA,L,58,C
8478486,Chase Pearson,C,DET,1997-08-23,202.0,"6' 3""",CAN,L,46,C
8479597,Chase Priskie,D,FLA,1996-03-19,185.0,"6' 0""",USA,R,22,D
8476224,Chay Genoway,D,MIN,1986-12-20,177.0,"5' 9""",CAN,L,47,D
8477453,Chris Bigras,D,COL,1995-02-22,191.0,"6' 1""",CAN,L,28,D
8471246,Chris Bourque,L,BOS,1986-01-29,174.0,"5' 8""",USA,L,56,L
8475648,Chris Breen,D,CGY,1989-06-29,226.0,"6' 7""",CAN,L,42,D
8475161,Chris Brown,R,WSH,,,,,,,
8471761,Chris Butler,D,STL,1986-10-27,196.0,"6' 1""",USA,L,25,D
8470329,Chris Campoli,D,MTL,1984-07-09,200.0,"6' 0""",CAN,L,17,D
8446053,Chris Chelios,D,ATL,1962-01-25,191.0,"6' 0""",USA,R,24,D
8460567,Chris Clark,R,CBJ,1976-03-08,191.0,"6' 0""",USA,R,71,R
8472368,Chris Conner,R,WSH,1983-12-23,181.0,"5' 7""",USA,L,38,R
8476904,Chris Driedger,G,SEA,1994-05-18,205.0,"6' 4""",CAN,L,32,G
8460562,Chris Drury,C,NYR,1976-08-20,191.0,"5' 10""",USA,R,23,C
8472263,Chris Durno,L,COL,1980-10-31,223.0,"6' 4""",CAN,L,29,L
8459425,Chris Gratton,C,CBJ,1975-07-05,226.0,"6' 4""",CAN,L,77,C
8470274,Chris Higgins,L,VAN,1983-06-02,205.0,"6' 0""",USA,L,20,L
8470772,Chris Holt,G,STL,1985-06-05,229.0,"6' 3""",CAN,L,35,G
8467967,Chris Kelly,C,ANA,1980-11-11,190.0,"6' 0""",CAN,L,22,C
8475184,Chris Kreider,L,NYR,1991-04-30,216.0,"6' 3""",USA,L,20,L
8470543,Chris Kunitz,L,CHI,1979-09-26,188.0,"6' 0""",CAN,L,14,L
8462152,Chris Mason,G,NSH,1976-04-20,198.0,"6' 0""",CAN,L,30,G
8470383,Chris Minard,L,EDM,1981-11-18,190.0,"6' 1""",CAN,L,45,L
8474535,Chris Mueller,C,NYR,1986-03-06,196.0,"5' 10""",USA,R,49,C
8467493,Chris Neil,R,OTT,1979-06-18,209.0,"6' 1""",CAN,R,25,R
8458568,Chris Osgood,G,DET,1972-11-26,180.0,"5' 10""",CAN,L,30,G
8464956,Chris Phillips,D,OTT,1978-03-09,219.0,"6' 3""",CAN,L,4,D
8470871,Chris Porter,L,MIN,1984-05-29,206.0,"6' 1""",CAN,L,7,L
8459424,Chris Pronger,D,PHI,,,,,,,
8473485,Chris Stewart,R,PHI,1987-10-30,242.0,"6' 2""",CAN,R,8,R
8473589,Chris Summers,D,NYR,1988-02-05,207.0,"6' 2""",USA,L,55,D
8475690,Chris Tanev,D,CGY,1989-12-20,197.0,"6' 2""",CAN,R,8,D
8474052,Chris Terry,L,MTL,1989-04-07,191.0,"5' 10""",CAN,L,15,L
8469501,Chris Thorburn,R,STL,1983-06-03,235.0,"6' 3""",CAN,R,22,R
8476919,Chris Tierney,C,MTL,1994-07-01,195.0,"6' 1""",CAN,L,71,C
8471762,Chris VandeVelde,C,PHI,1987-03-15,190.0,"6' 2""",USA,L,76,C
8475780,Chris Wagner,R,BOS,1991-05-27,198.0,"6' 0""",USA,R,14,R
8475227,Chris Wideman,D,MTL,1990-01-07,183.0,"5' 10""",USA,R,10,D
8467348,Christian Backman,D,CBJ,1980-04-28,210.0,"6' 4""",SWE,L,5,D
8477043,Christian Djoos,D,DET,1994-08-06,169.0,"6' 0""",SWE,L,29,D
8477989,Christian Dvorak,C,MTL,1996-02-02,195.0,"6' 0""",USA,L,18,C
8469555,Christian Ehrhoff,D,CHI,1982-07-06,201.0,"6' 2""",DEU,L,55,D
8478432,Christian Fischer,R,ARI,1997-04-15,214.0,"6' 2""",USA,R,36,R
8477850,Christian Folin,D,MTL,1991-02-09,204.0,"6' 3""",SWE,R,26,D
8475087,Christian Hanson,C,TOR,1986-03-10,228.0,"6' 4""",USA,R,39,C
8478868,Christian Jaros,D,NJD,1996-04-02,201.0,"6' 3""",SVK,R,83,D
8475749,Christian Thomas,L,ARI,1992-05-26,175.0,"5' 9""",CAN,R,39,L
8478846,Christian Wolanin,D,VAN,1995-03-17,185.0,"6' 2""",CAN,L,86,D
8478036,Christoffer Ehn,C,DET,1996-04-05,181.0,"6' 3""",SWE,L,70,C
8477006,Christoph Bertschy,C,MIN,1994-04-05,185.0,"5' 10""",CHE,R,22,C
8469575,Christoph Schubert,D,ATL,1982-02-05,230.0,"6' 3""",DEU,L,16,D
8474018,Christopher DiDomenico,L,OTT,1989-02-20,174.0,"5' 11""",CAN,R,49,L
8476444,Christopher Gibson,G,T.B,1992-12-27,207.0,"6' 2""",FIN,L,33,G
8469467,Chuck Kobasew,R,PIT,1982-04-17,192.0,"6' 0""",CAN,R,12,R
8478056,Clark Bishop,C,OTT,1996-03-29,199.0,"6' 1""",CAN,L,64,C
8470667,Clarke MacArthur,L,OTT,1985-04-06,192.0,"6' 0""",CAN,L,16,L
8473512,Claude Giroux,R,OTT,1988-01-12,185.0,"5' 11""",CAN,R,28,C
8448772,Claude Lemieux,R,S.J,1965-07-16,215.0,"6' 1""",CAN,R,32,R
8472262,Clay Wilson,D,CGY,1983-04-05,195.0,"6' 0""",USA,L,21,D
8479343,Clayton Keller,R,ARI,1998-07-29,170.0,"5' 10""",USA,L,9,C
8470886,Clayton Stoner,D,ANA,1985-02-19,216.0,"6' 4""",CAN,L,4,D
8474042,Cody Almond,C,MIN,1989-07-24,199.0,"6' 2""",CAN,L,12,C
8471760,Cody Bass,C,NSH,1987-01-07,205.0,"6' 0""",CAN,R,16,C
8476879,Cody Ceci,D,EDM,1993-12-21,209.0,"6' 2""",CAN,R,5,D
